,computed_result,actual_result,model,metric,model_correct
11108,False,False,Facenet512,cosine,True
11109,False,False,Facenet512,euclidean,True
11110,False,False,OpenFace,cosine,True
11111,False,False,OpenFace,euclidean,True
11112,False,False,DeepFace,cosine,True
11113,False,False,DeepFace,euclidean,True
11114,False,False,ArcFace,cosine,True
11115,False,False,ArcFace,euclidean,True
11116,False,False,Dlib,cosine,True
11117,False,False,Dlib,euclidean,True
11118,False,False,SFace,cosine,True
11119,True,False,SFace,euclidean,False
11120,False,False,VGG-Face,cosine,True
11121,False,False,VGG-Face,euclidean,True
11122,False,False,Facenet,cosine,True
11123,False,False,Facenet,euclidean,True
11124,False,False,Facenet512,cosine,True
11125,False,False,Facenet512,euclidean,True
11126,False,False,OpenFace,cosine,True
11127,False,False,OpenFace,euclidean,True
11128,False,False,DeepFace,cosine,True
11129,True,False,DeepFace,euclidean,False
11130,False,False,ArcFace,cosine,True
11131,False,False,ArcFace,euclidean,True
11132,False,False,Dlib,cosine,True
11133,False,False,Dlib,euclidean,True
11134,False,False,SFace,cosine,True
11135,False,False,SFace,euclidean,True
11136,True,True,VGG-Face,cosine,True
11137,False,True,VGG-Face,euclidean,False
11138,False,True,Facenet,cosine,False
11139,False,True,Facenet,euclidean,False
11140,False,True,Facenet512,cosine,False
11141,False,True,Facenet512,euclidean,False
11142,False,True,OpenFace,cosine,False
11143,False,True,OpenFace,euclidean,False
11144,False,True,DeepFace,cosine,False
11145,False,True,DeepFace,euclidean,False
11146,False,True,ArcFace,cosine,False
11147,False,True,ArcFace,euclidean,False
11148,False,True,Dlib,cosine,False
11149,False,True,Dlib,euclidean,False
11150,False,True,SFace,cosine,False
11151,False,True,SFace,euclidean,False
11152,False,False,VGG-Face,cosine,True
11153,True,False,VGG-Face,euclidean,False
11154,False,False,Facenet,cosine,True
11155,False,False,Facenet,euclidean,True
11156,False,False,Facenet512,cosine,True
11157,False,False,Facenet512,euclidean,True
11158,False,False,OpenFace,cosine,True
11159,False,False,OpenFace,euclidean,True
11160,False,False,DeepFace,cosine,True
11161,True,False,DeepFace,euclidean,False
11162,False,False,ArcFace,cosine,True
11163,False,False,ArcFace,euclidean,True
11164,False,False,Dlib,cosine,True
11165,False,False,Dlib,euclidean,True
11166,False,False,SFace,cosine,True
11167,False,False,SFace,euclidean,True
11168,True,True,VGG-Face,cosine,True
11169,True,True,VGG-Face,euclidean,True
11170,True,True,Facenet,cosine,True
11171,True,True,Facenet,euclidean,True
11172,False,True,Facenet512,cosine,False
11173,True,True,Facenet512,euclidean,True
11174,False,True,OpenFace,cosine,False
11175,False,True,OpenFace,euclidean,False
11176,False,True,DeepFace,cosine,False
11177,True,True,DeepFace,euclidean,True
11178,True,True,ArcFace,cosine,True
11179,True,True,ArcFace,euclidean,True
11180,True,True,Dlib,cosine,True
11181,True,True,Dlib,euclidean,True
11182,True,True,SFace,cosine,True
11183,True,True,SFace,euclidean,True
11184,True,True,VGG-Face,cosine,True
11185,True,True,VGG-Face,euclidean,True
11186,True,True,Facenet,cosine,True
11187,True,True,Facenet,euclidean,True
11188,True,True,Facenet512,cosine,True
11189,True,True,Facenet512,euclidean,True
11190,False,True,OpenFace,cosine,False
11191,False,True,OpenFace,euclidean,False
11192,False,True,DeepFace,cosine,False
11193,False,True,DeepFace,euclidean,False
11194,True,True,ArcFace,cosine,True
11195,True,True,ArcFace,euclidean,True
11196,True,True,Dlib,cosine,True
11197,True,True,Dlib,euclidean,True
11198,True,True,SFace,cosine,True
11199,True,True,SFace,euclidean,True
11200,True,True,VGG-Face,cosine,True
11201,True,True,VGG-Face,euclidean,True
11202,True,True,Facenet,cosine,True
11203,True,True,Facenet,euclidean,True
11204,True,True,Facenet512,cosine,True
11205,True,True,Facenet512,euclidean,True
11206,False,True,OpenFace,cosine,False
11207,False,True,OpenFace,euclidean,False
11208,False,True,DeepFace,cosine,False
11209,True,True,DeepFace,euclidean,True
11210,True,True,ArcFace,cosine,True
11211,True,True,ArcFace,euclidean,True
11212,True,True,Dlib,cosine,True
11213,True,True,Dlib,euclidean,True
11214,True,True,SFace,cosine,True
11215,True,True,SFace,euclidean,True
11216,True,True,VGG-Face,cosine,True
11217,True,True,VGG-Face,euclidean,True
11218,True,True,Facenet,cosine,True
11219,True,True,Facenet,euclidean,True
11220,True,True,Facenet512,cosine,True
11221,True,True,Facenet512,euclidean,True
11222,False,True,OpenFace,cosine,False
11223,False,True,OpenFace,euclidean,False
11224,False,True,DeepFace,cosine,False
11225,False,True,DeepFace,euclidean,False
11226,True,True,ArcFace,cosine,True
11227,True,True,ArcFace,euclidean,True
11228,True,True,Dlib,cosine,True
11229,True,True,Dlib,euclidean,True
11230,True,True,SFace,cosine,True
11231,True,True,SFace,euclidean,True
11232,False,False,VGG-Face,cosine,True
11233,False,False,VGG-Face,euclidean,True
11234,False,False,Facenet,cosine,True
11235,False,False,Facenet,euclidean,True
11236,False,False,Facenet512,cosine,True
11237,False,False,Facenet512,euclidean,True
11238,False,False,OpenFace,cosine,True
11239,False,False,OpenFace,euclidean,True
11240,False,False,DeepFace,cosine,True
11241,False,False,DeepFace,euclidean,True
11242,False,False,ArcFace,cosine,True
11243,False,False,ArcFace,euclidean,True
11244,False,False,Dlib,cosine,True
11245,False,False,Dlib,euclidean,True
11246,False,False,SFace,cosine,True
11247,False,False,SFace,euclidean,True
11248,False,False,VGG-Face,cosine,True
11249,False,False,VGG-Face,euclidean,True
11250,False,False,Facenet,cosine,True
11251,False,False,Facenet,euclidean,True
11252,False,False,Facenet512,cosine,True
11253,False,False,Facenet512,euclidean,True
11254,False,False,OpenFace,cosine,True
11255,False,False,OpenFace,euclidean,True
11256,False,False,DeepFace,cosine,True
11257,False,False,DeepFace,euclidean,True
11258,False,False,ArcFace,cosine,True
11259,False,False,ArcFace,euclidean,True
11260,False,False,Dlib,cosine,True
11261,False,False,Dlib,euclidean,True
11262,False,False,SFace,cosine,True
11263,False,False,SFace,euclidean,True
11264,False,False,VGG-Face,cosine,True
11265,False,False,VGG-Face,euclidean,True
11266,False,False,Facenet,cosine,True
11267,False,False,Facenet,euclidean,True
11268,False,False,Facenet512,cosine,True
11269,False,False,Facenet512,euclidean,True
11270,False,False,OpenFace,cosine,True
11271,False,False,OpenFace,euclidean,True
11272,False,False,DeepFace,cosine,True
11273,False,False,DeepFace,euclidean,True
11274,False,False,ArcFace,cosine,True
11275,False,False,ArcFace,euclidean,True
11276,False,False,Dlib,cosine,True
11277,False,False,Dlib,euclidean,True
11278,False,False,SFace,cosine,True
11279,False,False,SFace,euclidean,True
11280,False,False,VGG-Face,cosine,True
11281,False,False,VGG-Face,euclidean,True
11282,False,False,Facenet,cosine,True
11283,False,False,Facenet,euclidean,True
11284,False,False,Facenet512,cosine,True
11285,False,False,Facenet512,euclidean,True
11286,False,False,OpenFace,cosine,True
11287,False,False,OpenFace,euclidean,True
11288,False,False,DeepFace,cosine,True
11289,False,False,DeepFace,euclidean,True
11290,False,False,ArcFace,cosine,True
11291,False,False,ArcFace,euclidean,True
11292,False,False,Dlib,cosine,True
11293,False,False,Dlib,euclidean,True
11294,False,False,SFace,cosine,True
11295,False,False,SFace,euclidean,True
11296,True,True,VGG-Face,cosine,True
11297,True,True,VGG-Face,euclidean,True
11298,True,True,Facenet,cosine,True
11299,False,True,Facenet,euclidean,False
11300,False,True,Facenet512,cosine,False
11301,True,True,Facenet512,euclidean,True
11302,False,True,OpenFace,cosine,False
11303,True,True,OpenFace,euclidean,True
11304,True,True,DeepFace,cosine,True
11305,True,True,DeepFace,euclidean,True
11306,True,True,ArcFace,cosine,True
11307,True,True,ArcFace,euclidean,True
11308,True,True,Dlib,cosine,True
11309,True,True,Dlib,euclidean,True
11310,True,True,SFace,cosine,True
11311,True,True,SFace,euclidean,True
11312,True,True,VGG-Face,cosine,True
11313,True,True,VGG-Face,euclidean,True
11314,True,True,Facenet,cosine,True
11315,False,True,Facenet,euclidean,False
11316,False,True,Facenet512,cosine,False
11317,True,True,Facenet512,euclidean,True
11318,True,True,OpenFace,cosine,True
11319,True,True,OpenFace,euclidean,True
11320,False,True,DeepFace,cosine,False
11321,True,True,DeepFace,euclidean,True
11322,True,True,ArcFace,cosine,True
11323,True,True,ArcFace,euclidean,True
11324,True,True,Dlib,cosine,True
11325,True,True,Dlib,euclidean,True
11326,True,True,SFace,cosine,True
11327,True,True,SFace,euclidean,True
11328,True,True,VGG-Face,cosine,True
11329,True,True,VGG-Face,euclidean,True
11330,True,True,Facenet,cosine,True
11331,True,True,Facenet,euclidean,True
11332,False,True,Facenet512,cosine,False
11333,True,True,Facenet512,euclidean,True
11334,False,True,OpenFace,cosine,False
11335,False,True,OpenFace,euclidean,False
11336,False,True,DeepFace,cosine,False
11337,False,True,DeepFace,euclidean,False
11338,True,True,ArcFace,cosine,True
11339,False,True,ArcFace,euclidean,False
11340,False,True,Dlib,cosine,False
11341,False,True,Dlib,euclidean,False
11342,True,True,SFace,cosine,True
11343,True,True,SFace,euclidean,True
11344,False,True,VGG-Face,cosine,False
11345,False,True,VGG-Face,euclidean,False
11346,False,True,Facenet,cosine,False
11347,False,True,Facenet,euclidean,False
11348,False,True,Facenet512,cosine,False
11349,False,True,Facenet512,euclidean,False
11350,False,True,OpenFace,cosine,False
11351,False,True,OpenFace,euclidean,False
11352,False,True,DeepFace,cosine,False
11353,True,True,DeepFace,euclidean,True
11354,True,True,ArcFace,cosine,True
11355,False,True,ArcFace,euclidean,False
11356,False,True,Dlib,cosine,False
11357,True,True,Dlib,euclidean,True
11358,False,True,SFace,cosine,False
11359,False,True,SFace,euclidean,False
11360,True,True,VGG-Face,cosine,True
11361,False,True,VGG-Face,euclidean,False
11362,True,True,Facenet,cosine,True
11363,False,True,Facenet,euclidean,False
11364,False,True,Facenet512,cosine,False
11365,True,True,Facenet512,euclidean,True
11366,False,True,OpenFace,cosine,False
11367,True,True,OpenFace,euclidean,True
11368,False,True,DeepFace,cosine,False
11369,False,True,DeepFace,euclidean,False
11370,True,True,ArcFace,cosine,True
11371,True,True,ArcFace,euclidean,True
11372,True,True,Dlib,cosine,True
11373,True,True,Dlib,euclidean,True
11374,True,True,SFace,cosine,True
11375,True,True,SFace,euclidean,True
11376,True,True,VGG-Face,cosine,True
11377,False,True,VGG-Face,euclidean,False
11378,False,True,Facenet,cosine,False
11379,False,True,Facenet,euclidean,False
11380,False,True,Facenet512,cosine,False
11381,True,True,Facenet512,euclidean,True
11382,False,True,OpenFace,cosine,False
11383,False,True,OpenFace,euclidean,False
11384,False,True,DeepFace,cosine,False
11385,False,True,DeepFace,euclidean,False
11386,True,True,ArcFace,cosine,True
11387,True,True,ArcFace,euclidean,True
11388,False,True,Dlib,cosine,False
11389,False,True,Dlib,euclidean,False
11390,False,True,SFace,cosine,False
11391,False,True,SFace,euclidean,False
11392,True,True,VGG-Face,cosine,True
11393,False,True,VGG-Face,euclidean,False
11394,True,True,Facenet,cosine,True
11395,False,True,Facenet,euclidean,False
11396,True,True,Facenet512,cosine,True
11397,True,True,Facenet512,euclidean,True
11398,True,True,OpenFace,cosine,True
11399,True,True,OpenFace,euclidean,True
11400,False,True,DeepFace,cosine,False
11401,False,True,DeepFace,euclidean,False
11402,True,True,ArcFace,cosine,True
11403,True,True,ArcFace,euclidean,True
11404,False,True,Dlib,cosine,False
11405,True,True,Dlib,euclidean,True
11406,True,True,SFace,cosine,True
11407,True,True,SFace,euclidean,True
11408,True,True,VGG-Face,cosine,True
11409,True,True,VGG-Face,euclidean,True
11410,True,True,Facenet,cosine,True
11411,True,True,Facenet,euclidean,True
11412,True,True,Facenet512,cosine,True
11413,True,True,Facenet512,euclidean,True
11414,False,True,OpenFace,cosine,False
11415,True,True,OpenFace,euclidean,True
11416,False,True,DeepFace,cosine,False
11417,False,True,DeepFace,euclidean,False
11418,True,True,ArcFace,cosine,True
11419,True,True,ArcFace,euclidean,True
11420,True,True,Dlib,cosine,True
11421,True,True,Dlib,euclidean,True
11422,True,True,SFace,cosine,True
11423,True,True,SFace,euclidean,True
11424,True,True,VGG-Face,cosine,True
11425,True,True,VGG-Face,euclidean,True
11426,True,True,Facenet,cosine,True
11427,True,True,Facenet,euclidean,True
11428,False,True,Facenet512,cosine,False
11429,True,True,Facenet512,euclidean,True
11430,False,True,OpenFace,cosine,False
11431,False,True,OpenFace,euclidean,False
11432,True,True,DeepFace,cosine,True
11433,True,True,DeepFace,euclidean,True
11434,True,True,ArcFace,cosine,True
11435,False,True,ArcFace,euclidean,False
11436,True,True,Dlib,cosine,True
11437,True,True,Dlib,euclidean,True
11438,True,True,SFace,cosine,True
11439,True,True,SFace,euclidean,True
11440,False,True,VGG-Face,cosine,False
11441,False,True,VGG-Face,euclidean,False
11442,False,True,Facenet,cosine,False
11443,False,True,Facenet,euclidean,False
11444,False,True,Facenet512,cosine,False
11445,True,True,Facenet512,euclidean,True
11446,False,True,OpenFace,cosine,False
11447,False,True,OpenFace,euclidean,False
11448,False,True,DeepFace,cosine,False
11449,False,True,DeepFace,euclidean,False
11450,True,True,ArcFace,cosine,True
11451,True,True,ArcFace,euclidean,True
11452,False,True,Dlib,cosine,False
11453,False,True,Dlib,euclidean,False
11454,True,True,SFace,cosine,True
11455,False,True,SFace,euclidean,False
11456,False,True,VGG-Face,cosine,False
11457,False,True,VGG-Face,euclidean,False
11458,False,True,Facenet,cosine,False
11459,False,True,Facenet,euclidean,False
11460,False,True,Facenet512,cosine,False
11461,False,True,Facenet512,euclidean,False
11462,False,True,OpenFace,cosine,False
11463,False,True,OpenFace,euclidean,False
11464,False,True,DeepFace,cosine,False
11465,False,True,DeepFace,euclidean,False
11466,False,True,ArcFace,cosine,False
11467,False,True,ArcFace,euclidean,False
11468,False,True,Dlib,cosine,False
11469,False,True,Dlib,euclidean,False
11470,False,True,SFace,cosine,False
11471,False,True,SFace,euclidean,False
11472,True,True,VGG-Face,cosine,True
11473,True,True,VGG-Face,euclidean,True
11474,True,True,Facenet,cosine,True
11475,True,True,Facenet,euclidean,True
11476,False,True,Facenet512,cosine,False
11477,True,True,Facenet512,euclidean,True
11478,False,True,OpenFace,cosine,False
11479,False,True,OpenFace,euclidean,False
11480,False,True,DeepFace,cosine,False
11481,True,True,DeepFace,euclidean,True
11482,True,True,ArcFace,cosine,True
11483,True,True,ArcFace,euclidean,True
11484,True,True,Dlib,cosine,True
11485,True,True,Dlib,euclidean,True
11486,True,True,SFace,cosine,True
11487,True,True,SFace,euclidean,True
11488,True,True,VGG-Face,cosine,True
11489,False,True,VGG-Face,euclidean,False
11490,True,True,Facenet,cosine,True
11491,True,True,Facenet,euclidean,True
11492,True,True,Facenet512,cosine,True
11493,True,True,Facenet512,euclidean,True
11494,True,True,OpenFace,cosine,True
11495,True,True,OpenFace,euclidean,True
11496,False,True,DeepFace,cosine,False
11497,False,True,DeepFace,euclidean,False
11498,True,True,ArcFace,cosine,True
11499,True,True,ArcFace,euclidean,True
11500,True,True,Dlib,cosine,True
11501,True,True,Dlib,euclidean,True
11502,True,True,SFace,cosine,True
11503,True,True,SFace,euclidean,True
11504,True,True,VGG-Face,cosine,True
11505,False,True,VGG-Face,euclidean,False
11506,True,True,Facenet,cosine,True
11507,True,True,Facenet,euclidean,True
11508,True,True,Facenet512,cosine,True
11509,True,True,Facenet512,euclidean,True
11510,True,True,OpenFace,cosine,True
11511,True,True,OpenFace,euclidean,True
11512,False,True,DeepFace,cosine,False
11513,False,True,DeepFace,euclidean,False
11514,True,True,ArcFace,cosine,True
11515,True,True,ArcFace,euclidean,True
11516,True,True,Dlib,cosine,True
11517,True,True,Dlib,euclidean,True
11518,True,True,SFace,cosine,True
11519,True,True,SFace,euclidean,True
11520,True,True,VGG-Face,cosine,True
11521,True,True,VGG-Face,euclidean,True
11522,False,True,Facenet,cosine,False
11523,False,True,Facenet,euclidean,False
11524,False,True,Facenet512,cosine,False
11525,True,True,Facenet512,euclidean,True
11526,False,True,OpenFace,cosine,False
11527,False,True,OpenFace,euclidean,False
11528,False,True,DeepFace,cosine,False
11529,True,True,DeepFace,euclidean,True
11530,True,True,ArcFace,cosine,True
