,computed_result,actual_result,model,metric,time,model_correct
10584,False,True,DeepFace,cosine,0.32,False
10585,False,True,DeepFace,euclidean,0.3,False
10586,False,True,ArcFace,cosine,0.37,False
10587,False,True,ArcFace,euclidean,0.42,False
10588,False,True,Dlib,cosine,0.25,False
10589,True,True,Dlib,euclidean,0.32,True
10590,False,True,SFace,cosine,0.14,False
10591,False,True,SFace,euclidean,0.09,False
10592,True,True,VGG-Face,cosine,0.71,True
10593,True,True,VGG-Face,euclidean,0.7,True
10594,True,True,Facenet,cosine,0.28,True
10595,True,True,Facenet,euclidean,0.29,True
10596,False,True,Facenet512,cosine,0.27,False
10597,True,True,Facenet512,euclidean,0.27,True
10598,False,True,OpenFace,cosine,0.18,False
10599,False,True,OpenFace,euclidean,0.19,False
10600,False,True,DeepFace,cosine,0.3,False
10601,False,True,DeepFace,euclidean,0.33,False
10602,False,True,ArcFace,cosine,0.42,False
10603,True,True,ArcFace,euclidean,0.37,True
10604,False,True,Dlib,cosine,0.3,False
10605,True,True,Dlib,euclidean,0.36,True
10606,True,True,SFace,cosine,0.14,True
10607,True,True,SFace,euclidean,0.1,True
10608,False,True,VGG-Face,cosine,0.73,False
10609,True,True,VGG-Face,euclidean,0.78,True
10610,False,True,Facenet,cosine,0.27,False
10611,False,True,Facenet,euclidean,0.29,False
10612,False,True,Facenet512,cosine,0.27,False
10613,False,True,Facenet512,euclidean,0.29,False
10614,False,True,OpenFace,cosine,0.22,False
10615,False,True,OpenFace,euclidean,0.19,False
10616,False,True,DeepFace,cosine,0.35,False
10617,False,True,DeepFace,euclidean,0.36,False
10618,False,True,ArcFace,cosine,0.43,False
10619,False,True,ArcFace,euclidean,0.39,False
10620,False,True,Dlib,cosine,0.22,False
10621,False,True,Dlib,euclidean,0.34,False
10622,True,True,SFace,cosine,0.17,True
10623,False,True,SFace,euclidean,0.11,False
10624,True,True,VGG-Face,cosine,0.68,True
10625,True,True,VGG-Face,euclidean,0.69,True
10626,False,True,Facenet,cosine,0.26,False
10627,False,True,Facenet,euclidean,0.25,False
10628,False,True,Facenet512,cosine,0.28,False
10629,False,True,Facenet512,euclidean,0.28,False
10630,False,True,OpenFace,cosine,0.2,False
10631,False,True,OpenFace,euclidean,0.19,False
10632,False,True,DeepFace,cosine,0.34,False
10633,False,True,DeepFace,euclidean,0.29,False
10634,False,True,ArcFace,cosine,0.37,False
10635,True,True,ArcFace,euclidean,0.37,True
10636,False,True,Dlib,cosine,0.23,False
10637,False,True,Dlib,euclidean,0.3,False
10638,False,True,SFace,cosine,0.14,False
10639,False,True,SFace,euclidean,0.09,False
10640,True,True,VGG-Face,cosine,0.68,True
10641,True,True,VGG-Face,euclidean,0.69,True
10642,True,True,Facenet,cosine,0.25,True
10643,True,True,Facenet,euclidean,0.27,True
10644,False,True,Facenet512,cosine,0.26,False
10645,True,True,Facenet512,euclidean,0.26,True
10646,False,True,OpenFace,cosine,0.21,False
10647,False,True,OpenFace,euclidean,0.24,False
10648,False,True,DeepFace,cosine,0.33,False
10649,False,True,DeepFace,euclidean,0.31,False
10650,True,True,ArcFace,cosine,0.38,True
10651,True,True,ArcFace,euclidean,0.39,True
10652,False,True,Dlib,cosine,0.23,False
10653,True,True,Dlib,euclidean,0.23,True
10654,True,True,SFace,cosine,0.15,True
10655,False,True,SFace,euclidean,0.11,False
10656,True,True,VGG-Face,cosine,0.68,True
10657,True,True,VGG-Face,euclidean,0.75,True
10658,False,True,Facenet,cosine,0.29,False
10659,False,True,Facenet,euclidean,0.26,False
10660,False,True,Facenet512,cosine,0.26,False
10661,True,True,Facenet512,euclidean,0.24,True
10662,False,True,OpenFace,cosine,0.18,False
10663,False,True,OpenFace,euclidean,0.18,False
10664,False,True,DeepFace,cosine,0.31,False
10665,False,True,DeepFace,euclidean,0.3,False
10666,False,True,ArcFace,cosine,0.37,False
10667,False,True,ArcFace,euclidean,0.35,False
10668,False,True,Dlib,cosine,0.2,False
10669,False,True,Dlib,euclidean,0.32,False
10670,False,True,SFace,cosine,0.16,False
10671,True,True,SFace,euclidean,0.13,True
10672,False,True,VGG-Face,cosine,0.77,False
10673,False,True,VGG-Face,euclidean,0.7,False
10674,False,True,Facenet,cosine,0.27,False
10675,False,True,Facenet,euclidean,0.25,False
10676,False,True,Facenet512,cosine,0.26,False
10677,False,True,Facenet512,euclidean,0.25,False
10678,False,True,OpenFace,cosine,0.2,False
10679,False,True,OpenFace,euclidean,0.18,False
10680,False,True,DeepFace,cosine,0.31,False
10681,False,True,DeepFace,euclidean,0.31,False
10682,False,True,ArcFace,cosine,0.37,False
10683,False,True,ArcFace,euclidean,0.37,False
10684,False,True,Dlib,cosine,0.21,False
10685,False,True,Dlib,euclidean,0.29,False
10686,True,True,SFace,cosine,0.15,True
10687,False,True,SFace,euclidean,0.1,False
10688,True,True,VGG-Face,cosine,0.7,True
10689,True,True,VGG-Face,euclidean,0.76,True
10690,True,True,Facenet,cosine,0.26,True
10691,False,True,Facenet,euclidean,0.27,False
10692,False,True,Facenet512,cosine,0.27,False
10693,True,True,Facenet512,euclidean,0.27,True
10694,False,True,OpenFace,cosine,0.19,False
10695,False,True,OpenFace,euclidean,0.19,False
10696,False,True,DeepFace,cosine,0.3,False
10697,False,True,DeepFace,euclidean,0.3,False
10698,False,True,ArcFace,cosine,0.36,False
10699,False,True,ArcFace,euclidean,0.38,False
10700,False,True,Dlib,cosine,0.25,False
10701,False,True,Dlib,euclidean,0.28,False
10702,True,True,SFace,cosine,0.15,True
10703,True,True,SFace,euclidean,0.09,True
10704,True,True,VGG-Face,cosine,0.72,True
10705,True,True,VGG-Face,euclidean,0.71,True
10706,True,True,Facenet,cosine,0.28,True
10707,False,True,Facenet,euclidean,0.25,False
10708,False,True,Facenet512,cosine,0.33,False
10709,True,True,Facenet512,euclidean,0.3,True
10710,False,True,OpenFace,cosine,0.21,False
10711,False,True,OpenFace,euclidean,0.2,False
10712,False,True,DeepFace,cosine,0.34,False
10713,False,True,DeepFace,euclidean,0.34,False
10714,False,True,ArcFace,cosine,0.47,False
10715,True,True,ArcFace,euclidean,0.47,True
10716,False,True,Dlib,cosine,0.22,False
10717,False,True,Dlib,euclidean,0.29,False
10718,False,True,SFace,cosine,0.18,False
10719,False,True,SFace,euclidean,0.11,False
10720,True,True,VGG-Face,cosine,0.76,True
10721,True,True,VGG-Face,euclidean,0.77,True
10722,True,True,Facenet,cosine,0.29,True
10723,False,True,Facenet,euclidean,0.28,False
10724,False,True,Facenet512,cosine,0.28,False
10725,True,True,Facenet512,euclidean,0.29,True
10726,False,True,OpenFace,cosine,0.23,False
10727,False,True,OpenFace,euclidean,0.2,False
10728,True,True,DeepFace,cosine,0.29,True
10729,False,True,DeepFace,euclidean,0.32,False
10730,True,True,ArcFace,cosine,0.39,True
10731,True,True,ArcFace,euclidean,0.34,True
10732,False,True,Dlib,cosine,0.26,False
10733,True,True,Dlib,euclidean,0.38,True
10734,True,True,SFace,cosine,0.14,True
10735,True,True,SFace,euclidean,0.11,True
10736,False,True,VGG-Face,cosine,0.74,False
10737,True,True,VGG-Face,euclidean,0.67,True
10738,False,True,Facenet,cosine,0.24,False
10739,False,True,Facenet,euclidean,0.29,False
10740,False,True,Facenet512,cosine,0.25,False
10741,False,True,Facenet512,euclidean,0.28,False
10742,False,True,OpenFace,cosine,0.19,False
10743,False,True,OpenFace,euclidean,0.21,False
10744,False,True,DeepFace,cosine,0.32,False
10745,False,True,DeepFace,euclidean,0.3,False
10746,False,True,ArcFace,cosine,0.41,False
10747,False,True,ArcFace,euclidean,0.36,False
10748,False,True,Dlib,cosine,0.2,False
10749,True,True,Dlib,euclidean,0.26,True
10750,False,True,SFace,cosine,0.16,False
10751,True,True,SFace,euclidean,0.09,True
10752,False,False,VGG-Face,cosine,0.7,True
10753,False,False,VGG-Face,euclidean,0.7,True
10754,False,False,Facenet,cosine,0.26,True
10755,False,False,Facenet,euclidean,0.26,True
10756,False,False,Facenet512,cosine,0.26,True
10757,False,False,Facenet512,euclidean,0.26,True
10758,False,False,OpenFace,cosine,0.21,True
10759,False,False,OpenFace,euclidean,0.2,True
10760,False,False,DeepFace,cosine,0.3,True
10761,False,False,DeepFace,euclidean,0.31,True
10762,False,False,ArcFace,cosine,0.4,True
10763,False,False,ArcFace,euclidean,0.4,True
10764,False,False,Dlib,cosine,0.24,True
10765,False,False,Dlib,euclidean,0.27,True
10766,False,False,SFace,cosine,0.15,True
10767,False,False,SFace,euclidean,0.1,True
10768,False,False,VGG-Face,cosine,0.7,True
10769,False,False,VGG-Face,euclidean,0.73,True
10770,False,False,Facenet,cosine,0.28,True
10771,False,False,Facenet,euclidean,0.28,True
10772,False,False,Facenet512,cosine,0.27,True
10773,False,False,Facenet512,euclidean,0.27,True
10774,False,False,OpenFace,cosine,0.22,True
10775,False,False,OpenFace,euclidean,0.19,True
10776,False,False,DeepFace,cosine,0.36,True
10777,False,False,DeepFace,euclidean,0.32,True
10778,False,False,ArcFace,cosine,0.38,True
10779,False,False,ArcFace,euclidean,0.4,True
10780,False,False,Dlib,cosine,0.26,True
10781,False,False,Dlib,euclidean,0.3,True
10782,False,False,SFace,cosine,0.15,True
10783,False,False,SFace,euclidean,0.1,True
10784,False,False,VGG-Face,cosine,0.69,True
10785,False,False,VGG-Face,euclidean,0.86,True
10786,False,False,Facenet,cosine,0.28,True
10787,False,False,Facenet,euclidean,0.37,True
10788,False,False,Facenet512,cosine,0.28,True
10789,False,False,Facenet512,euclidean,0.26,True
10790,False,False,OpenFace,cosine,0.2,True
10791,False,False,OpenFace,euclidean,0.19,True
10792,False,False,DeepFace,cosine,0.29,True
10793,False,False,DeepFace,euclidean,0.28,True
10794,False,False,ArcFace,cosine,0.37,True
10795,False,False,ArcFace,euclidean,0.36,True
10796,False,False,Dlib,cosine,0.26,True
10797,False,False,Dlib,euclidean,0.39,True
10798,False,False,SFace,cosine,0.13,True
10799,False,False,SFace,euclidean,0.09,True
10800,False,False,VGG-Face,cosine,0.78,True
10801,False,False,VGG-Face,euclidean,0.72,True
10802,False,False,Facenet,cosine,0.26,True
10803,False,False,Facenet,euclidean,0.27,True
10804,False,False,Facenet512,cosine,0.27,True
10805,False,False,Facenet512,euclidean,0.28,True
10806,False,False,OpenFace,cosine,0.2,True
10807,False,False,OpenFace,euclidean,0.19,True
10808,False,False,DeepFace,cosine,0.31,True
10809,False,False,DeepFace,euclidean,0.35,True
10810,False,False,ArcFace,cosine,0.38,True
10811,False,False,ArcFace,euclidean,0.38,True
10812,False,False,Dlib,cosine,0.21,True
10813,False,False,Dlib,euclidean,0.29,True
10814,False,False,SFace,cosine,0.15,True
10815,False,False,SFace,euclidean,0.11,True
10816,False,False,VGG-Face,cosine,0.74,True
10817,False,False,VGG-Face,euclidean,0.74,True
10818,False,False,Facenet,cosine,0.26,True
10819,False,False,Facenet,euclidean,0.26,True
10820,False,False,Facenet512,cosine,0.29,True
10821,False,False,Facenet512,euclidean,0.27,True
10822,False,False,OpenFace,cosine,0.19,True
10823,False,False,OpenFace,euclidean,0.19,True
10824,False,False,DeepFace,cosine,0.3,True
10825,False,False,DeepFace,euclidean,0.31,True
10826,False,False,ArcFace,cosine,0.36,True
10827,False,False,ArcFace,euclidean,0.38,True
10828,False,False,Dlib,cosine,0.18,True
10829,True,False,Dlib,euclidean,0.36,False
10830,False,False,SFace,cosine,0.15,True
10831,False,False,SFace,euclidean,0.1,True
10832,False,False,VGG-Face,cosine,0.72,True
10833,False,False,VGG-Face,euclidean,0.67,True
10834,False,False,Facenet,cosine,0.24,True
10835,False,False,Facenet,euclidean,0.27,True
10836,False,False,Facenet512,cosine,0.25,True
10837,False,False,Facenet512,euclidean,0.25,True
10838,False,False,OpenFace,cosine,0.19,True
10839,False,False,OpenFace,euclidean,0.2,True
10840,False,False,DeepFace,cosine,0.31,True
10841,False,False,DeepFace,euclidean,0.32,True
10842,False,False,ArcFace,cosine,0.34,True
10843,False,False,ArcFace,euclidean,0.36,True
10844,False,False,Dlib,cosine,0.2,True
10845,True,False,Dlib,euclidean,0.35,False
10846,False,False,SFace,cosine,0.16,True
10847,False,False,SFace,euclidean,0.1,True
10848,False,False,VGG-Face,cosine,0.67,True
10849,False,False,VGG-Face,euclidean,0.66,True
10850,False,False,Facenet,cosine,0.26,True
10851,False,False,Facenet,euclidean,0.26,True
10852,False,False,Facenet512,cosine,0.26,True
10853,False,False,Facenet512,euclidean,0.26,True
10854,False,False,OpenFace,cosine,0.2,True
10855,False,False,OpenFace,euclidean,0.19,True
10856,False,False,DeepFace,cosine,0.31,True
10857,False,False,DeepFace,euclidean,0.31,True
10858,False,False,ArcFace,cosine,0.36,True
10859,False,False,ArcFace,euclidean,0.37,True
10860,False,False,Dlib,cosine,0.29,True
10861,False,False,Dlib,euclidean,0.29,True
10862,False,False,SFace,cosine,0.14,True
10863,False,False,SFace,euclidean,0.1,True
10864,False,False,VGG-Face,cosine,0.75,True
10865,False,False,VGG-Face,euclidean,0.74,True
10866,False,False,Facenet,cosine,0.29,True
10867,False,False,Facenet,euclidean,0.27,True
10868,False,False,Facenet512,cosine,0.3,True
10869,False,False,Facenet512,euclidean,0.28,True
10870,False,False,OpenFace,cosine,0.22,True
10871,False,False,OpenFace,euclidean,0.2,True
10872,False,False,DeepFace,cosine,0.33,True
10873,False,False,DeepFace,euclidean,0.34,True
10874,False,False,ArcFace,cosine,0.36,True
10875,True,False,ArcFace,euclidean,0.37,False
10876,False,False,Dlib,cosine,0.25,True
10877,False,False,Dlib,euclidean,0.35,True
10878,False,False,SFace,cosine,0.16,True
10879,False,False,SFace,euclidean,0.09,True
10880,False,False,VGG-Face,cosine,0.71,True
10881,False,False,VGG-Face,euclidean,0.68,True
10882,False,False,Facenet,cosine,0.25,True
10883,False,False,Facenet,euclidean,0.26,True
10884,False,False,Facenet512,cosine,0.25,True
10885,False,False,Facenet512,euclidean,0.27,True
10886,False,False,OpenFace,cosine,0.2,True
10887,False,False,OpenFace,euclidean,0.2,True
10888,False,False,DeepFace,cosine,0.29,True
10889,False,False,DeepFace,euclidean,0.3,True
10890,False,False,ArcFace,cosine,0.35,True
10891,False,False,ArcFace,euclidean,0.37,True
10892,False,False,Dlib,cosine,0.24,True
10893,False,False,Dlib,euclidean,0.24,True
10894,False,False,SFace,cosine,0.16,True
10895,False,False,SFace,euclidean,0.11,True
10896,False,False,VGG-Face,cosine,0.78,True
10897,False,False,VGG-Face,euclidean,0.79,True
10898,False,False,Facenet,cosine,0.25,True
10899,False,False,Facenet,euclidean,0.26,True
10900,False,False,Facenet512,cosine,0.27,True
10901,False,False,Facenet512,euclidean,0.25,True
10902,False,False,OpenFace,cosine,0.2,True
10903,False,False,OpenFace,euclidean,0.18,True
10904,False,False,DeepFace,cosine,0.3,True
10905,False,False,DeepFace,euclidean,0.33,True
10906,False,False,ArcFace,cosine,0.39,True
10907,False,False,ArcFace,euclidean,0.36,True
10908,False,False,Dlib,cosine,0.23,True
10909,False,False,Dlib,euclidean,0.31,True
10910,False,False,SFace,cosine,0.13,True
10911,False,False,SFace,euclidean,0.09,True
10912,False,False,VGG-Face,cosine,0.68,True
10913,False,False,VGG-Face,euclidean,0.69,True
10914,False,False,Facenet,cosine,0.32,True
10915,False,False,Facenet,euclidean,0.28,True
10916,False,False,Facenet512,cosine,0.29,True
10917,False,False,Facenet512,euclidean,0.3,True
10918,False,False,OpenFace,cosine,0.23,True
10919,False,False,OpenFace,euclidean,0.22,True
10920,False,False,DeepFace,cosine,0.32,True
10921,False,False,DeepFace,euclidean,0.33,True
10922,False,False,ArcFace,cosine,0.44,True
10923,False,False,ArcFace,euclidean,0.36,True
10924,False,False,Dlib,cosine,0.3,True
10925,False,False,Dlib,euclidean,0.29,True
10926,False,False,SFace,cosine,0.15,True
10927,False,False,SFace,euclidean,0.1,True
10928,False,False,VGG-Face,cosine,0.69,True
10929,False,False,VGG-Face,euclidean,0.72,True
10930,False,False,Facenet,cosine,0.28,True
10931,False,False,Facenet,euclidean,0.27,True
10932,False,False,Facenet512,cosine,0.28,True
10933,False,False,Facenet512,euclidean,0.26,True
10934,False,False,OpenFace,cosine,0.2,True
10935,False,False,OpenFace,euclidean,0.2,True
10936,False,False,DeepFace,cosine,0.31,True
10937,False,False,DeepFace,euclidean,0.31,True
10938,False,False,ArcFace,cosine,0.38,True
10939,False,False,ArcFace,euclidean,0.35,True
10940,False,False,Dlib,cosine,0.21,True
10941,False,False,Dlib,euclidean,0.41,True
10942,False,False,SFace,cosine,0.15,True
10943,False,False,SFace,euclidean,0.11,True
10944,True,False,VGG-Face,cosine,0.72,False
10945,True,False,VGG-Face,euclidean,0.69,False
10946,False,False,Facenet,cosine,0.25,True
10947,False,False,Facenet,euclidean,0.25,True
10948,False,False,Facenet512,cosine,0.29,True
10949,False,False,Facenet512,euclidean,0.29,True
10950,False,False,OpenFace,cosine,0.22,True
10951,False,False,OpenFace,euclidean,0.18,True
10952,False,False,DeepFace,cosine,0.36,True
10953,False,False,DeepFace,euclidean,0.36,True
10954,False,False,ArcFace,cosine,0.41,True
10955,False,False,ArcFace,euclidean,0.38,True
10956,False,False,Dlib,cosine,0.41,True
10957,False,False,Dlib,euclidean,0.35,True
10958,False,False,SFace,cosine,0.15,True
10959,False,False,SFace,euclidean,0.11,True
10960,False,False,VGG-Face,cosine,0.73,True
10961,False,False,VGG-Face,euclidean,0.71,True
10962,False,False,Facenet,cosine,0.27,True
10963,False,False,Facenet,euclidean,0.26,True
10964,False,False,Facenet512,cosine,0.26,True
10965,False,False,Facenet512,euclidean,0.27,True
10966,False,False,OpenFace,cosine,0.2,True
10967,False,False,OpenFace,euclidean,0.2,True
10968,False,False,DeepFace,cosine,0.31,True
10969,False,False,DeepFace,euclidean,0.32,True
10970,False,False,ArcFace,cosine,0.37,True
10971,False,False,ArcFace,euclidean,0.36,True
10972,False,False,Dlib,cosine,0.27,True
10973,True,False,Dlib,euclidean,0.26,False
10974,False,False,SFace,cosine,0.16,True
10975,False,False,SFace,euclidean,0.1,True
10976,True,True,VGG-Face,cosine,0.69,True
10977,True,True,VGG-Face,euclidean,0.74,True
10978,True,True,Facenet,cosine,0.26,True
10979,True,True,Facenet,euclidean,0.27,True
10980,True,True,Facenet512,cosine,0.27,True
10981,True,True,Facenet512,euclidean,0.26,True
10982,False,True,OpenFace,cosine,0.2,False
10983,True,True,OpenFace,euclidean,0.2,True
10984,True,True,DeepFace,cosine,0.32,True
10985,True,True,DeepFace,euclidean,0.33,True
10986,True,True,ArcFace,cosine,0.38,True
10987,True,True,ArcFace,euclidean,0.47,True
10988,True,True,Dlib,cosine,0.29,True
10989,True,True,Dlib,euclidean,0.43,True
10990,True,True,SFace,cosine,0.2,True
10991,True,True,SFace,euclidean,0.12,True
10992,True,True,VGG-Face,cosine,0.92,True
10993,True,True,VGG-Face,euclidean,0.87,True
10994,False,True,Facenet,cosine,0.32,False
10995,False,True,Facenet,euclidean,0.27,False
10996,False,True,Facenet512,cosine,0.28,False
10997,True,True,Facenet512,euclidean,0.28,True
10998,False,True,OpenFace,cosine,0.22,False
